event_id,event_name,event_type,duration,start_date,end_date,event_creater,rating
1003558,"Red Robin Gourmet Burgers, Inc.",Play,128,2019-02-18,2025-08-10,1003447,4.4
1003559,PowerShares Global Agriculture Portfolio,Stand-up,113,2015-12-27,2023-06-12,1002591,4.5
1003560,Egalet Corporation,Stand-up,253,2018-09-08,2024-10-31,1002645,4.8
1003561,Enduro Royalty Trust,Concert,44,2017-08-26,2025-06-18,1000376,3.2
1003562,Apollo Commercial Real Estate Finance,Concert,259,2019-08-15,2023-09-24,1002251,3.9
1003563,First Bank,Stand-up,257,2022-04-10,2024-09-30,1001215,3.6
1003564,Horizon Global Corporation,Stand-up,214,2019-10-02,2024-06-05,1004773,4.4
1003565,Double Eagle Acquisition Corp.,Concert,76,2021-10-30,2025-05-03,1004789,3.3
1003566,Total S.A.,Play,84,2021-11-20,2025-11-04,1002491,1.7
1003567,Progenics Pharmaceuticals Inc.,Play,43,2019-03-13,2025-04-05,1002868,1.5
1003568,Sphere 3D Corp.,Movie,103,2022-12-15,2024-10-06,1001245,2.1
1003569,LaSalle Hotel Properties,Movie,277,2019-09-16,2024-06-24,1001198,4.4
1003570,"Dominion Energy, Inc.",Stand-up,111,2016-02-16,2024-12-30,1002948,1.6
1003571,iShares Fallen Angels USD Bond ETF,Movie,296,2021-07-27,2025-03-03,1002580,4.2
1003572,"Rennova Health, Inc.",Movie,297,2021-04-28,2024-11-24,1003065,3.4
1003573,Lennar Corporation,Play,261,2022-05-08,2024-02-29,1002483,2.8
1003574,"QuinStreet, Inc.",Movie,239,2022-11-10,2024-11-23,1001324,4.0
1003575,Target Corporation,Play,195,2022-10-30,2025-02-23,1002746,4.8
1003576,Special Opportunities Fund Inc.,Stand-up,56,2016-12-14,2023-06-18,1004718,4.7
1003577,Conatus Pharmaceuticals Inc.,Stand-up,266,2022-04-24,2024-06-15,1000377,3.1
1003578,"Sears Hometown and Outlet Stores, Inc.",Stand-up,184,2020-07-03,2025-01-11,1004081,1.3
1003579,China Eastern Airlines Corporation Ltd.,Movie,132,2018-02-07,2025-09-02,1004440,4.6
1003580,DBV Technologies S.A.,Play,99,2019-05-30,2025-05-16,1000019,2.0
1003581,"PPG Industries, Inc.",Concert,237,2023-08-24,2024-09-02,1004227,3.3
1003582,"Live Oak Bancshares, Inc.",Concert,165,2017-01-24,2023-08-16,1000549,1.7
1003583,"Aaron''s,  Inc.",Concert,130,2021-09-11,2024-06-09,1004499,1.1
1003584,"JA Solar Holdings, Co., Ltd.",Play,94,2020-03-23,2025-02-08,1003191,3.6
1003585,"Mirna Therapeutics, Inc.",Movie,39,2016-01-25,2023-05-28,1000055,1.1
1003586,Cytori Therapeutics Inc,Movie,143,2021-06-06,2023-07-01,1001275,3.2
1003587,Capital One Financial Corporation,Stand-up,82,2017-08-07,2024-02-05,1004471,1.9
1003588,"Dover Motorsports, Inc.",Movie,45,2022-12-28,2023-10-24,1001447,4.9
1003589,International Bancshares Corporation,Concert,90,2020-11-02,2025-01-03,1001384,4.9
1003590,"CGI Group, Inc.",Stand-up,51,2020-09-29,2023-10-30,1003930,1.2
1003591,Atmos Energy Corporation,Concert,143,2022-03-06,2024-11-29,1003366,2.7
1003592,"PPG Industries, Inc.",Movie,259,2018-04-24,2024-04-18,1000336,4.6
1003593,Granite Construction Incorporated,Stand-up,199,2018-11-05,2024-05-10,1000430,3.2
1003594,"ESSA Bancorp, Inc.",Stand-up,252,2018-01-05,2025-11-06,1001520,4.4
1003595,"Nathan''s Famous, Inc.",Stand-up,171,2023-09-14,2024-01-10,1000755,1.8
1003596,Calamos Convertible Opportunities and Income Fund,Play,231,2023-07-23,2025-09-16,1003379,2.4
1003597,JMU Limited,Play,110,2019-06-25,2023-07-09,1002673,1.0
1003598,"Twin Disc, Incorporated",Movie,105,2021-07-03,2025-02-12,1001556,2.9
1003599,Invesco Quality Municipal Income Trust,Concert,253,2015-12-29,2024-07-17,1002147,3.7
1003600,Galectin Therapeutics Inc.,Play,252,2023-05-16,2024-03-18,1004129,3.1
1003602,"IES Holdings, Inc.",Concert,160,2020-02-22,2025-11-01,1002664,2.5
1003603,Alpine Total Dynamic Dividend Fund,Play,238,2023-05-12,2023-11-24,1002261,4.4
1003604,"SG Blocks, Inc.",Play,76,2017-12-25,2024-09-29,1000981,3.2
1003605,"Blackrock MuniHoldings Quality Fund, Inc.",Play,80,2023-09-22,2025-07-06,1002569,3.5
1003606,Nuveen Virginia Quality Municipal Income Fund,Movie,93,2020-01-26,2024-03-12,1003734,2.8
1003607,INTL FCStone Inc.,Play,273,2017-09-25,2023-12-10,1000080,2.8
1003608,BB&T Corporation,Movie,260,2023-03-24,2025-08-03,1001869,1.1
1003609,Rayonier Inc.,Concert,214,2019-11-30,2025-07-20,1002522,2.8
1003610,Kronos Worldwide Inc,Play,239,2017-11-08,2025-10-24,1001995,2.2
1003611,"BGC Partners, Inc.",Concert,134,2016-12-22,2023-09-21,1002861,3.0
1003612,Anadarko Petroleum Corporation,Concert,98,2022-04-28,2024-10-31,1002218,2.8
1003613,Tenneco Inc.,Concert,242,2023-08-25,2024-08-30,1002081,4.8
1003614,lululemon athletica inc.,Movie,73,2022-06-25,2024-07-11,1002030,2.3
1003615,Gridsum Holding Inc.,Play,82,2021-12-11,2023-12-01,1003478,4.0
1003616,"NexPoint Residential Trust, Inc.",Concert,159,2017-10-29,2025-10-18,1004109,1.7
1003617,"Aeglea BioTherapeutics, Inc.",Stand-up,141,2017-08-27,2025-10-08,1003022,1.7
1003618,"Canon, Inc.",Movie,49,2018-03-15,2023-12-16,1001998,1.5
1003619,Bank of America Corporation,Movie,47,2022-04-12,2023-07-19,1004488,1.9
1003620,Novanta Inc.,Stand-up,183,2023-05-30,2024-10-29,1000076,1.4
1003621,Astronics Corporation,Stand-up,95,2020-12-22,2025-06-16,1003195,4.8
1003622,"Watts Water Technologies, Inc.",Stand-up,171,2023-07-02,2023-10-21,1000026,3.6
1003623,Legg Mason Developed EX-US Diversified Core ETF,Play,227,2022-01-04,2023-08-16,1004314,4.2
1003624,"PS Business Parks, Inc.",Play,126,2023-02-07,2024-03-02,1001773,3.0
1003625,Magellan Midstream Partners L.P.,Movie,234,2016-06-06,2023-08-31,1003941,3.1
1003626,"Medpace Holdings, Inc.",Movie,139,2016-08-16,2024-07-10,1001333,2.8
1003627,"Century Communities, Inc.",Stand-up,196,2023-10-01,2024-06-05,1001992,2.3
1003628,"Best Buy Co., Inc.",Stand-up,226,2019-05-26,2025-02-07,1001800,1.9
1003629,Aspen Insurance Holdings Limited,Movie,287,2016-04-23,2025-04-29,1003193,2.5
1003630,First Trust Total US Market AlphaDEX ETF,Movie,226,2023-06-28,2023-09-22,1001264,1.4
1003631,First Trust Senior Loan Fund ETF,Stand-up,282,2016-03-26,2023-08-24,1002248,3.8
1003632,"Choice Hotels International, Inc.",Concert,192,2016-08-07,2023-08-09,1002501,4.3
1003633,"Professional Diversity Network, Inc.",Stand-up,234,2021-06-22,2025-02-17,1001882,2.4
1003634,KKR & Co. L.P.,Concert,257,2017-06-28,2023-09-18,1003006,2.7
1003635,ArcBest Corporation,Concert,184,2022-09-10,2025-11-04,1001134,3.7
1003636,Newmont Mining Corporation,Movie,71,2018-03-26,2023-11-11,1002687,2.6
1003637,"T. Rowe Price Group, Inc.",Concert,81,2020-02-24,2025-06-25,1003262,3.7
1003638,West Corporation,Stand-up,292,2023-09-29,2025-09-25,1000752,1.0
1003639,"Eagle Bancorp Montana, Inc.",Concert,137,2018-08-10,2023-11-21,1003786,1.5
1003640,Hess Corporation,Concert,81,2019-09-15,2023-09-28,1003760,1.8
1003641,Fairmount Santrol Holdings Inc.,Play,238,2019-04-15,2024-07-29,1001638,4.8
1003642,Inotek Pharmaceuticals Corporation,Concert,298,2021-11-01,2025-01-19,1002773,1.4
1003643,RMG Networks Holding Corporation,Stand-up,209,2018-04-17,2025-10-21,1004174,4.6
1003644,Tidewater Inc.,Play,251,2021-08-10,2025-07-20,1003203,4.7
1003645,"Manitex International, Inc.",Movie,124,2023-04-07,2024-06-01,1001630,1.2
1003646,"Juniper Pharmaceuticals, Inc.",Stand-up,142,2016-01-29,2023-12-22,1000150,4.5
1003647,First BanCorp.,Movie,152,2022-08-28,2023-07-29,1004277,4.7
1003648,"America Movil, S.A.B. de C.V.",Concert,135,2018-08-14,2025-08-11,1003456,3.2
1003649,"Blucora, Inc.",Concert,47,2019-04-02,2023-11-15,1004059,1.6
1003650,Smith (A.O.) Corporation,Play,127,2023-05-13,2024-11-13,1002207,4.7
1003651,"ConnectOne Bancorp, Inc.",Concert,217,2019-07-08,2024-07-01,1004165,3.4
1003652,"Clear Channel Outdoor Holdings, Inc.",Concert,220,2020-02-16,2025-11-14,1000184,1.5
1003653,"New York & Company, Inc.",Play,238,2018-06-30,2025-01-26,1004219,1.3
1003654,Japan Smaller Capitalization Fund Inc,Play,33,2018-11-15,2024-08-22,1001499,1.9
1003655,Acxiom Corporation,Stand-up,112,2020-03-30,2024-01-24,1002709,1.0
1003656,First South Bancorp Inc,Stand-up,48,2018-12-24,2025-08-02,1001246,2.3
1003657,Macquarie/First Trust Global,Stand-up,70,2017-10-16,2023-11-07,1002539,2.9
1003658,"VBI Vaccines, Inc.",Play,236,2016-09-05,2025-11-02,1000429,1.4
1003659,PowerShares Global Agriculture Portfolio,Movie,83,2023-08-05,2025-09-14,1004232,1.4
1003660,Two Harbors Investments Corp,Play,169,2019-06-30,2023-07-14,1003279,1.5
1003661,Baytex Energy Corp,Stand-up,272,2016-08-27,2025-09-24,1003198,2.1
1003662,"Green Brick Partners, Inc.",Concert,176,2020-09-11,2024-05-11,1000561,3.8
1003663,Allegiant Travel Company,Stand-up,222,2018-05-15,2025-10-13,1002575,4.0
1003664,Barington/Hilco Acquisition Corp.,Stand-up,90,2019-08-08,2023-12-02,1004022,1.2
1003665,Oracle Corporation,Stand-up,62,2020-08-01,2024-09-02,1002366,4.9
1003666,"MediciNova, Inc.",Movie,195,2021-07-09,2023-07-02,1002461,2.8
1003667,"Minerva Neurosciences, Inc",Concert,271,2021-11-18,2025-09-15,1001488,2.4
1003668,"TESARO, Inc.",Play,258,2018-12-27,2025-04-07,1000194,4.1
1003669,"BSB Bancorp, Inc.",Play,131,2021-06-30,2024-10-22,1002450,1.5
1003670,"AveXis, Inc.",Stand-up,272,2021-08-15,2024-07-30,1003662,3.6
1003671,Green Dot Corporation,Play,274,2019-08-01,2023-10-31,1002097,3.9
1003672,Xunlei Limited,Stand-up,130,2018-02-13,2025-04-21,1000478,4.3
1003673,Rexnord Corporation,Stand-up,269,2019-01-13,2024-12-30,1002662,3.8
1003674,Container Store (The),Concert,51,2019-05-01,2023-05-27,1001985,1.7
1003675,PowerShares S&P SmallCap Energy Portfolio,Stand-up,133,2018-07-04,2025-08-13,1002641,4.6
1003676,Callon Petroleum Company,Concert,280,2023-01-01,2025-08-04,1004395,4.0
1003677,Arc Logistic Partners LP,Stand-up,175,2018-11-06,2024-02-02,1004922,3.0
1003678,"Net Element, Inc.",Stand-up,170,2019-06-23,2024-03-09,1002374,1.9
1003679,Matlin & Partners Acquisition Corporation,Concert,256,2016-07-25,2025-02-21,1002961,2.9
1003680,TCF Financial Corporation,Movie,144,2016-11-29,2024-06-19,1000339,4.8
1003681,"Sunstone Hotel Investors, Inc.",Concert,207,2023-11-08,2024-07-27,1000362,2.5
1003682,Pimco Municipal Income Fund II,Play,227,2017-08-21,2023-12-07,1001290,2.8
1003683,RGC Resources Inc.,Concert,207,2023-07-29,2024-12-08,1000916,4.3
1003684,Agrium Inc.,Movie,154,2020-03-15,2024-05-22,1004042,4.3
1003685,Blackrock California Municipal 2018 Term Trust,Movie,137,2023-05-20,2025-06-28,1004761,1.0
1003686,Cemtrex Inc.,Concert,167,2018-01-01,2025-03-11,1003953,4.3
1003687,LiNiu Technology Group,Play,143,2016-10-24,2025-06-17,1003547,1.1
1003688,Criteo S.A.,Concert,222,2016-01-02,2023-09-14,1002431,4.9
1003689,"China Customer Relations Centers, Inc.",Play,240,2018-09-28,2024-01-28,1001348,3.6
1003690,"CEVA, Inc.",Movie,85,2020-02-12,2024-10-06,1002217,1.1
1003691,"Civista Bancshares, Inc. ",Movie,36,2020-01-10,2025-10-12,1000678,1.3
1003692,"SunCoke Energy Partners, L.P.",Stand-up,166,2022-08-29,2023-12-18,1001300,2.2
1003693,Nuveen Global High Income Fund,Concert,61,2018-01-08,2025-06-27,1003334,4.8
1003694,Qwest Corporation,Stand-up,298,2020-08-04,2025-04-03,1001489,2.8
1003695,"Donegal Group, Inc.",Play,220,2021-10-06,2025-04-21,1003177,4.4
1003696,"Auburn National Bancorporation, Inc.",Movie,37,2017-08-30,2025-01-29,1002847,1.5
1003697,"Xcel Brands, Inc",Concert,257,2022-09-13,2025-04-08,1004537,2.7
1003698,JMP Group LLC,Concert,47,2019-11-06,2024-11-18,1000958,3.1
1003699,Statoil ASA,Concert,83,2019-01-01,2025-05-03,1002946,2.6
1003700,BancFirst Corporation,Movie,259,2021-05-05,2023-12-29,1004257,3.8
1003701,Fomento Economico Mexicano S.A.B. de C.V.,Movie,222,2017-01-18,2023-08-26,1001106,2.5
1003702,"Calix, Inc",Movie,46,2020-01-30,2023-11-06,1000613,4.7
1003703,Navistar International Corporation,Play,224,2017-08-06,2025-03-13,1002079,4.3
1003704,Mesa Royalty Trust,Concert,256,2020-02-24,2025-06-07,1003177,2.3
1003705,"HV Bancorp, Inc.",Play,232,2019-05-25,2024-10-17,1004977,3.8
1003706,Panera Bread Company,Movie,169,2022-08-15,2025-06-25,1001857,1.7
1003707,XOMA Corporation,Concert,179,2017-05-24,2024-03-14,1003359,2.2
1003708,Minerals Technologies Inc.,Movie,153,2017-09-30,2024-12-04,1002621,2.9
1003709,"Washington Federal, Inc.",Play,95,2019-10-27,2025-11-19,1001248,1.1
1003710,GP Strategies Corporation,Stand-up,52,2015-12-06,2024-12-22,1002082,1.2
1003711,Saratoga Investment Corp,Movie,166,2019-02-13,2024-11-04,1002351,4.7
1003712,Heico Corporation,Concert,97,2022-03-04,2025-10-04,1004418,3.5
1003713,BB&T Corporation,Stand-up,270,2018-03-04,2025-10-28,1000382,5.0
1003714,SunPower Corporation,Concert,129,2016-04-27,2023-11-04,1002959,3.8
1003715,"HCP, Inc.",Movie,258,2017-09-03,2023-07-22,1001640,5.0
1003716,Calamos Strategic Total Return Fund,Movie,40,2019-02-11,2024-12-11,1000779,1.3
1003717,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,Stand-up,172,2022-02-10,2023-06-10,1000191,1.2
1003718,First Trust/Aberdeen Emerging Opportunity Fund,Movie,71,2020-01-25,2023-08-15,1004845,2.5
1003719,Pennsylvania Real Estate Investment Trust,Stand-up,179,2023-02-18,2023-10-11,1001921,4.1
1003720,Barclays Inverse US Treasury Composite ETN,Stand-up,129,2016-08-26,2024-03-05,1001818,4.1
1003721,Movado Group Inc.,Stand-up,125,2018-05-23,2024-06-21,1004322,3.0
1003722,"Collectors Universe, Inc.",Play,116,2017-05-06,2024-08-12,1003219,1.6
1003723,CymaBay Therapeutics Inc.,Concert,173,2017-05-09,2025-03-31,1001768,3.7
1003724,"K2M Group Holdings, Inc.",Play,281,2018-08-30,2023-08-01,1003697,4.7
1003725,Moog Inc.,Concert,255,2020-01-23,2025-03-27,1002133,2.4
1003726,Blackrock California Municipal 2018 Term Trust,Play,115,2018-01-31,2025-06-23,1000578,1.1
1003727,Federated Premier Municipal Income Fund,Play,88,2021-04-28,2024-04-03,1002338,2.3
1003728,"M I Acquisitions, Inc.",Movie,201,2017-11-14,2025-11-06,1003747,3.3
1003729,Renren Inc.,Movie,269,2023-05-19,2023-12-07,1001899,4.9
1003730,FlexShares US Quality Large Cap Index Fund,Play,154,2016-08-20,2024-04-05,1000808,4.6
1003731,iShares MSCI New Zealand Capped ETF,Stand-up,145,2022-10-10,2024-02-25,1002884,2.7
1003732,"Workday, Inc.",Movie,281,2016-03-05,2024-01-12,1001981,4.1
1003733,Graham Corporation,Stand-up,92,2016-12-26,2025-11-03,1002699,1.6
1003734,Tesoro Logistics LP,Concert,187,2017-11-03,2024-08-01,1004851,1.8
1003735,"Hope Bancorp, Inc.",Concert,85,2023-10-21,2023-12-15,1003383,2.0
1003736,Barings Participation Investors,Movie,299,2018-04-26,2024-04-24,1004133,3.6
1003737,Swift Transportation Company,Concert,46,2016-11-02,2023-12-12,1002245,1.8
1003738,"Spring Bank Pharmaceuticals, Inc.",Movie,98,2017-08-18,2024-08-26,1001903,2.7
1003739,"New Oriental Education & Technology Group, Inc.",Stand-up,268,2023-01-04,2023-08-18,1003918,2.0
1003740,"Computer Task Group, Incorporated",Play,235,2020-10-02,2024-07-21,1001856,3.5
1003741,Cesca Therapeutics Inc.,Stand-up,279,2018-10-09,2025-09-01,1002033,4.8
1003742,"AmTrust Financial Services, Inc.",Movie,226,2020-11-27,2023-09-28,1004817,3.3
1003743,Strattec Security Corporation,Play,113,2017-09-19,2024-06-16,1002553,2.7
1003744,SL Green Realty Corporation,Play,268,2023-04-05,2023-12-07,1000961,1.0
1003745,Janus Henderson Small/Mid Cap Growth Alpha ETF,Play,135,2023-04-30,2025-04-10,1000824,4.8
1003746,Transocean Ltd.,Stand-up,129,2016-09-30,2024-03-16,1003933,3.6
1003747,Callaway Golf Company,Concert,45,2019-05-21,2024-06-26,1002297,3.7
1003748,"Redwood Trust, Inc.",Stand-up,224,2022-10-05,2025-10-27,1004120,4.3
1003750,"Flowers Foods, Inc.",Stand-up,186,2021-12-31,2024-09-08,1004145,3.0
1003751,"Soleno Therapeutics, Inc.",Concert,246,2023-10-26,2024-08-09,1001879,4.2
1003752,iRadimed Corporation,Concert,239,2020-07-02,2025-06-27,1001916,1.2
1003753,eBay Inc.,Stand-up,265,2018-04-29,2025-03-22,1001854,2.4
1003754,TE Connectivity Ltd.,Play,297,2017-02-20,2024-07-30,1001305,1.5
1003755,Black Box Corporation,Movie,121,2018-07-15,2025-05-04,1002729,2.5
1003757,Bitauto Holdings Limited,Concert,45,2022-07-13,2025-09-13,1002851,4.8
1003758,Corcept Therapeutics Incorporated,Concert,189,2023-05-27,2025-04-06,1000021,2.3
1003759,PowerShares KBW Property & Casualty Insurance Portfolio,Movie,137,2018-04-19,2024-04-21,1001079,4.4
1003760,Long Island Iced Tea Corp.,Concert,195,2022-02-07,2024-02-11,1003070,3.0
1003761,iPath US Treasury Steepener ETN,Stand-up,43,2021-09-17,2024-02-06,1004899,2.3
1003762,Global Indemnity Limited,Concert,102,2016-05-28,2025-05-22,1001138,3.5
1003763,State Street Corporation,Movie,65,2018-11-07,2025-03-01,1001936,2.3
1003764,Skyline Medical Inc.,Movie,248,2021-01-12,2024-05-13,1001317,3.7
1003765,"Sally Beauty Holdings, Inc.",Stand-up,48,2016-03-22,2024-01-14,1000068,2.5
1003766,"ModusLink Global Solutions, Inc",Play,191,2019-04-27,2025-06-30,1003161,1.1
1003767,"Lumber Liquidators Holdings, Inc",Stand-up,31,2017-07-24,2025-07-11,1002784,2.7
1003768,Highpower International Inc,Play,188,2016-02-10,2023-06-06,1004623,4.6
1003769,"MBIA, Inc.",Concert,253,2017-10-25,2024-05-09,1003471,2.9
1003770,Colonial High Income Municipal Trust,Concert,42,2017-06-23,2025-05-18,1002411,1.4
1003771,Guangshen Railway Company Limited,Concert,194,2023-06-23,2023-09-02,1000410,1.3
1003772,"Shutterstock, Inc.",Movie,138,2018-12-07,2024-12-21,1001861,1.3
1003773,American Woodmark Corporation,Movie,285,2016-06-20,2023-12-09,1004555,3.4
1003774,Getty Realty Corporation,Stand-up,136,2018-09-19,2024-06-13,1004397,1.7
1003775,Philip Morris International Inc,Stand-up,240,2017-01-01,2024-06-25,1004677,3.2
1003776,W.R. Berkley Corporation,Concert,175,2017-12-24,2024-03-01,1000061,1.8
1003777,"HV Bancorp, Inc.",Concert,157,2022-11-10,2025-09-20,1001128,1.5
1003778,MSB Financial Corp.,Stand-up,230,2015-12-07,2024-02-27,1003083,4.9
1003779,CRH PLC,Play,234,2017-01-15,2024-08-14,1004319,2.5
1003780,EMCORE Corporation,Movie,92,2023-04-11,2024-07-01,1000878,3.3
1003781,JM Global Holding Company,Stand-up,292,2022-11-06,2025-01-06,1003396,1.5
1003782,"Templeton Dragon Fund, Inc.",Play,198,2017-03-18,2025-10-24,1004045,4.6
1003783,PTC Inc.,Movie,143,2021-02-05,2023-05-28,1003808,3.9
1003784,PowerShares Variable Rate Investment Grade Portfolio,Play,110,2021-01-12,2023-07-18,1000771,3.3
1003785,Live Ventures Incorporated,Play,286,2016-06-12,2024-03-25,1000031,2.4
1003786,"CNO Financial Group, Inc.",Movie,239,2022-04-26,2024-02-09,1002387,2.8
1003787,"U.S. Auto Parts Network, Inc.",Movie,56,2017-02-05,2025-05-30,1002690,1.2
1003788,"CGI Group, Inc.",Concert,143,2019-10-13,2025-04-18,1003986,2.8
1003789,Blueprint Medicines Corporation,Movie,36,2017-01-28,2023-07-17,1004668,1.7
1003790,"White Mountains Insurance Group, Ltd.",Stand-up,285,2017-05-22,2023-07-30,1002033,3.9
1003791,Huntington Bancshares Incorporated,Play,274,2017-11-10,2024-03-13,1001804,2.1
1003792,"Prologis, Inc.",Play,117,2016-05-31,2025-08-27,1004192,4.0
1003793,"Royal Bancshares of Pennsylvania, Inc.",Concert,39,2023-04-24,2025-09-21,1003486,3.1
1003794,"Silver Spring Networks, Inc.",Concert,251,2020-12-23,2023-09-28,1000957,1.7
1003795,Government Properties Income Trust,Concert,45,2017-11-28,2024-09-15,1003627,4.6
1003796,AC Immune SA,Concert,214,2019-04-09,2024-02-19,1002905,3.8
1003797,Camtek Ltd.,Movie,113,2021-08-07,2024-08-02,1001059,4.7
1003798,"BioScrip, Inc.",Stand-up,113,2016-06-10,2023-09-10,1000606,1.4
1003799,"SenesTech, Inc.",Stand-up,106,2023-06-26,2024-08-02,1000463,1.3
1003800,Franklin Covey Company,Stand-up,129,2016-05-24,2025-04-21,1000277,3.6
1003801,Fuling Global Inc.,Stand-up,85,2019-05-10,2024-05-26,1001003,4.9
1003802,"Hercules Capital, Inc.",Stand-up,101,2023-11-19,2024-01-30,1002219,2.9
1003803,"ServiceMaster Global Holdings, Inc.",Movie,245,2023-06-23,2025-04-05,1001729,1.4
1003804,"Hemisphere Media Group, Inc.",Concert,143,2021-10-25,2023-06-10,1002498,1.8
1003805,iStar Financial Inc.,Stand-up,241,2016-06-02,2025-07-28,1001680,1.2
1003806,"PHI, Inc.",Movie,208,2017-01-10,2024-05-08,1003296,1.5
1003807,BlackRock New Jersey Municipal Income Trust,Concert,45,2015-12-05,2024-07-21,1003536,1.3
1003808,Eli Lilly and Company,Concert,114,2021-12-15,2024-01-21,1000701,1.6
1003809,iShares MSCI Europe Small-Cap ETF,Play,224,2022-05-04,2025-01-21,1001790,3.7
1003810,"ConnectOne Bancorp, Inc.",Concert,145,2019-09-03,2024-10-29,1000658,4.4
1003811,Adecoagro S.A.,Movie,271,2018-10-27,2024-03-18,1002018,4.2
1003812,"Griffin Industrial Realty, Inc.",Concert,161,2023-09-26,2024-06-24,1000169,2.5
1003813,"Nike, Inc.",Concert,72,2021-02-13,2023-10-23,1003704,2.1
1003814,Comcast Corporation,Movie,171,2017-01-05,2024-08-13,1000837,4.6
1003815,Capital One Financial Corporation,Concert,164,2016-12-18,2024-12-08,1000554,2.1
1003816,Liberty Property Trust,Concert,287,2022-12-17,2023-08-31,1002220,1.1
1003817,Nuveen New York Municipal Value Fund 2,Stand-up,97,2018-02-14,2024-06-07,1000944,4.5
1003818,John Bean Technologies Corporation,Play,262,2016-11-09,2024-07-06,1003872,2.8
1003819,"Medical Transcription Billing, Corp.",Movie,126,2021-09-03,2023-11-01,1002915,2.0
1003820,First Trust Low Beta Income ETF,Stand-up,279,2016-04-09,2024-05-18,1001854,3.5
1003821,California Water  Service Group Holding,Stand-up,249,2015-12-23,2023-11-06,1001994,4.7
1003822,Everi Holdings Inc.,Stand-up,163,2020-07-09,2025-02-14,1002996,2.3
1003823,D/B/A Chubb Limited New,Movie,294,2018-08-04,2023-06-20,1001960,2.1
1003824,Gladstone Land Corporation,Play,102,2017-08-09,2023-09-23,1004066,4.3
1003825,"Wynn Resorts, Limited",Movie,203,2018-12-06,2023-12-27,1001777,2.6
