venue_id,venue_name,address,zip_code,rating,company_id
1002768,John Wall,51 Kedzie Avenue,48440,2.7,1003764
1002769,Hansons,61 Garrison Court,86503,2.5,1004032
1002770,Garrison,5 Comanche Crossing,12574,3.5,1001696
1002771,Center,3714 Green Ridge Way,61335,3.5,1001265
1002772,Manley,4 Kipling Center,27233,1.0,1004670
1002773,Hanover,79 Sauthoff Trail,83823,1.3,1004251
1002774,Jenna,5 Corry Avenue,6478,4.2,1002596
1002775,Basil,5092 Buena Vista Alley,39564,3.0,1003077
1002776,Butterfield,376 Gateway Crossing,48104,2.3,1002225
1002777,Warner,262 Kings Way,80443,3.4,1003560
1002778,Clove,1 Chive Terrace,65686,4.1,1003995
1002779,Macpherson,287 Iowa Way,70458,2.0,1004980
1002780,Hanson,59 Badeau Street,14873,3.0,1002328
1002781,Toban,18410 Bartelt Hill,44515,1.6,1002544
1002782,Shopko,3737 Dryden Court,17317,4.0,1004347
1002783,Bobwhite,0 Green Ridge Drive,56083,1.8,1001768
1002784,Lukken,98503 Dapin Terrace,37385,4.5,1000047
1002785,Hoepker,9894 Pierstorff Junction,33606,2.8,1004614
1002786,Lindbergh,1232 Fair Oaks Lane,46624,1.3,1003164
1002787,Summer Ridge,8 Novick Terrace,96778,3.8,1000930
1002788,Ridgeway,052 Clyde Gallagher Circle,54968,3.8,1004929
1002789,Melby,8 Mesta Plaza,87027,2.8,1000385
1002790,Shasta,936 Steensland Lane,66406,3.5,1003520
1002791,Tennyson,4 Starling Park,6256,3.5,1000067
1002792,Waywood,9 Lakeland Court,45806,1.2,1002951
1002793,Susan,3 Ruskin Parkway,71040,1.6,1000905
1002794,Daystar,475 Thierer Park,94021,2.0,1004847
1002795,Porter,6 Manley Trail,24167,5.0,1003504
1002796,Quincy,88 Schlimgen Parkway,71234,3.9,1002219
1002797,American,65 Loeprich Parkway,64471,4.5,1001149
1002798,4th,361 Shasta Place,30546,4.1,1004445
1002799,Gulseth,71648 Clyde Gallagher Parkway,22646,4.8,1004302
1002800,Northview,79 Crescent Oaks Point,72445,3.6,1001596
1002801,Loftsgordon,3 Thierer Hill,68326,3.0,1004518
1002802,Village Green,89 Bluejay Avenue,12157,4.3,1003717
1002803,Ridgeview,6689 Schmedeman Pass,92132,1.4,1000388
1002804,Talisman,60771 Warbler Place,71456,2.2,1000517
1002805,Randy,1 Truax Hill,80011,4.1,1001191
1002806,Pearson,63 Maple Wood Park,74370,3.3,1004608
1002807,Buhler,865 Bluestem Park,75022,3.6,1002016
1002808,Rieder,4 Warbler Trail,60920,2.8,1003861
1002809,Hollow Ridge,11581 East Drive,57767,4.8,1001413
1002810,Arkansas,203 Forster Terrace,89121,3.3,1000182
1002811,Sheridan,628 Calypso Court,23350,4.5,1004585
1002812,Almo,134 Michigan Road,58541,1.5,1001878
1002813,Sunbrook,41405 Banding Circle,98385,4.3,1002901
1002814,Burrows,75930 Haas Junction,80546,2.2,1000428
1002815,Thompson,009 Summer Ridge Hill,87113,4.2,1002461
1002816,Menomonie,639 Roxbury Terrace,31810,3.6,1004091
1002817,Sunfield,4 Summerview Court,66610,1.6,1001483
1002818,Golden Leaf,343 Fremont Alley,90638,4.2,1000451
1002819,Straubel,6651 Meadow Valley Center,34484,2.1,1001587
1002820,Lake View,1269 Hansons Plaza,56510,3.4,1004072
1002821,Heath,959 Maywood Hill,97101,4.8,1002264
1002822,Trailsway,65 Novick Plaza,37871,4.5,1001105
1002823,Shopko,09 Towne Crossing,37218,2.0,1004516
1002824,Randy,1 Forster Avenue,11786,4.1,1001113
1002825,Sullivan,8678 Bellgrove Point,57231,3.9,1002362
1002826,Chive,2 New Castle Street,50317,1.3,1002162
1002827,8th,30 Corscot Point,32413,4.6,1003726
1002828,Blaine,484 Hooker Road,14904,1.5,1003267
1002829,Dunning,3 Green Ridge Place,23604,2.8,1004421
1002830,Mccormick,7 North Alley,29547,1.3,1000257
1002831,Crownhardt,50 Iowa Place,72470,1.1,1002215
1002832,Ridgeview,3105 Steensland Road,45898,4.2,1003154
1002833,Columbus,873 Hudson Pass,30643,4.3,1003580
1002834,Eggendart,86 Hauk Way,47016,4.4,1001367
1002835,Moulton,16564 Dovetail Junction,98385,3.9,1003344
1002836,Anniversary,847 5th Plaza,28032,2.0,1004324
1002837,Farwell,9849 Rigney Center,8031,4.5,1000271
1002838,Blue Bill Park,36 Bartillon Place,42742,3.7,1003618
1002839,American,8572 Cambridge Lane,39461,1.3,1002171
1002840,Twin Pines,9614 Superior Pass,49775,2.0,1004230
1002841,Clyde Gallagher,198 Talmadge Lane,79780,2.1,1001120
1002842,Corben,755 Shasta Lane,62082,3.1,1001749
1002843,International,5681 Talmadge Way,68711,4.0,1004708
1002844,Havey,0 Norway Maple Avenue,50206,1.4,1002220
1002845,Thackeray,48779 Di Loreto Park,44867,4.4,1003271
1002846,Maple Wood,58 Harbort Drive,17301,1.5,1000669
1002847,Dennis,39 Bonner Lane,79780,4.8,1002396
1002848,Debs,31665 Cambridge Junction,8270,2.4,1004436
1002849,Sycamore,4 Sundown Place,41822,3.4,1000147
1002850,Clove,8493 Crescent Oaks Drive,14486,3.1,1004234
1002851,Northview,8 Amoth Court,52401,4.3,1000650
1002852,Ludington,88 Brown Parkway,43204,3.5,1000258
1002853,Macpherson,538 Clyde Gallagher Hill,62232,3.4,1002528
1002854,Mariners Cove,6 School Street,43912,4.6,1003203
1002855,Heffernan,50948 La Follette Point,49765,1.2,1004444
1002856,Northwestern,802 Pleasure Plaza,32707,2.9,1004569
1002857,School,957 Manufacturers Way,27695,3.4,1000382
1002858,Kensington,75192 Jackson Parkway,18942,3.2,1000485
1002859,Nelson,53 4th Pass,14168,3.8,1004351
1002860,Cordelia,754 Mosinee Alley,56029,1.5,1004126
1002861,Vera,54 Lindbergh Hill,47992,3.0,1001103
1002862,Sommers,43 Nancy Place,49267,2.9,1002252
1002863,Donald,784 American Avenue,24085,4.1,1004922
1002864,Garrison,01 Eastlawn Park,35766,4.3,1001235
1002865,Fallview,9 Lakewood Gardens Drive,28470,1.6,1001821
1002866,Service,6 Towne Place,31825,2.0,1000073
1002867,Tony,28 Killdeer Plaza,10540,3.6,1001092
1002868,Eagle Crest,05152 Stone Corner Terrace,23235,1.9,1003502
1002869,Dwight,8 4th Plaza,37204,4.3,1003887
1002870,Mesta,3965 Ryan Crossing,98154,3.6,1000843
1002871,Ohio,3 Stuart Court,47345,4.9,1003972
1002872,Manitowish,269 Little Fleur Lane,27608,4.9,1002468
1002873,High Crossing,0837 Petterle Pass,22840,2.4,1004423
1002874,Longview,6470 Park Meadow Point,90405,3.3,1001809
1002875,New Castle,82 Grayhawk Point,37862,2.4,1001697
1002876,West,41 Butterfield Lane,15784,4.9,1003922
1002877,Red Cloud,1 Comanche Circle,98116,1.1,1003642
1002878,Eagan,94 Spenser Court,11789,2.1,1004553
1002879,Hoffman,896 Fairfield Road,78717,2.5,1002510
1002880,Algoma,75864 Mosinee Place,78583,4.6,1002855
1002881,Roth,28 Monterey Place,47162,1.3,1004066
1002882,Pankratz,85 Artisan Lane,44121,1.9,1004376
1002883,Nelson,798 Coolidge Alley,68824,4.0,1004166
1002884,Corscot,26042 Blue Bill Park Terrace,55982,3.4,1004761
1002885,Harper,72245 Canary Street,93523,4.5,1000482
1002886,Springview,7189 Badeau Pass,73505,4.2,1003559
1002887,Myrtle,23329 Maple Road,23518,1.9,1002268
1002888,Autumn Leaf,17986 Manitowish Point,63359,3.4,1001204
1002889,Debs,80 Ramsey Crossing,12457,4.6,1002986
1002890,Straubel,04 Independence Place,5459,3.0,1001701
1002891,Butternut,9 Rockefeller Circle,62425,1.3,1004260
1002892,Sachtjen,95 Arkansas Street,28554,2.9,1004966
1002893,Fairfield,6 Corry Road,13622,4.4,1003251
1002894,Pearson,5 Texas Parkway,35501,1.8,1004441
1002895,Granby,5764 Shopko Pass,56291,4.5,1001320
1002896,Clove,6 Pine View Way,1009,2.1,1004046
1002897,Buhler,6125 Stuart Drive,12460,3.4,1004023
1002898,Carey,10432 Lakewood Court,21723,4.3,1001480
1002899,Johnson,6 Mccormick Center,56550,3.1,1001631
1002900,Spohn,081 Melody Court,29640,3.4,1004330
1002901,International,83 Columbus Center,1054,3.1,1000831
1002902,Service,62867 Holy Cross Trail,54002,4.0,1004716
1002903,Carberry,82 Scofield Street,27976,3.1,1003159
1002904,Birchwood,6022 Manley Road,26056,1.8,1004623
1002905,Forest Run,24 Dovetail Pass,98577,2.9,1000729
1002906,Moland,66305 Bultman Pass,16156,3.8,1000886
1002907,Sutteridge,6 Dwight Plaza,52621,2.2,1001064
1002908,Eliot,4934 Canary Street,29150,1.1,1001585
1002909,Fremont,9579 Browning Pass,77021,3.3,1002331
1002910,Nova,9208 Drewry Lane,15064,3.6,1004878
1002911,West,6 Graceland Plaza,29848,1.8,1001097
1002912,Valley Edge,83 Dunning Alley,1342,2.9,1001910
1002913,Lawn,930 Weeping Birch Point,63045,3.1,1001421
1002914,Pankratz,3741 Farmco Alley,35559,3.6,1004855
1002915,Texas,91230 Almo Hill,3445,2.4,1002650
1002916,Quincy,3984 Shoshone Plaza,11362,2.5,1002964
1002917,Derek,08 Tony Way,55364,4.9,1000646
1002918,Melody,93 Crescent Oaks Street,39859,1.7,1001209
1002919,Eggendart,54 Mccormick Court,48150,2.3,1001307
1002920,Ohio,2340 Pearson Point,95978,4.5,1004363
1002921,Ilene,53707 Kensington Plaza,25264,1.8,1002572
1002922,Vera,03 Arizona Plaza,49425,3.5,1003443
1002923,Hayes,863 Ludington Street,55405,2.4,1003093
1002924,Erie,82339 Brentwood Way,15140,3.1,1000039
1002925,American Ash,4703 Anzinger Place,20650,4.3,1003343
1002926,Old Shore,427 Dorton Parkway,19975,2.5,1000783
1002927,Northport,15 4th Place,98087,3.8,1003224
1002928,Washington,946 Schurz Terrace,53581,4.5,1003506
1002929,Montana,5 Ridgeway Drive,54547,2.4,1002303
1002930,Dakota,65 Bunting Avenue,13020,3.9,1001034
1002931,Prentice,732 Melvin Pass,60606,4.5,1002005
1002932,Dawn,63 Tennyson Avenue,83110,1.3,1002870
1002933,Vidon,08 Mcguire Trail,61301,2.1,1000989
1002934,Hayes,164 Dwight Alley,35128,1.9,1002889
1002935,Northland,967 Mosinee Center,56762,3.5,1000751
1002936,Colorado,0358 Aberg Road,98816,3.7,1001605
1002937,Dovetail,59 Manitowish Court,45251,1.9,1002889
1002938,Hooker,8424 Sutteridge Place,83805,2.5,1002065
1002939,Sunbrook,79 Service Drive,53118,1.1,1004988
1002940,Michigan,572 Jenna Lane,57001,4.8,1004632
1002941,Jenna,4 Garrison Terrace,18626,4.1,1002654
1002942,Monterey,5816 Magdeline Terrace,98421,2.6,1003715
1002943,3rd,15342 Karstens Crossing,8735,4.1,1004591
1002944,Summer Ridge,9626 Lillian Point,78001,4.3,1004547
1002945,Prairieview,4 Judy Circle,78614,2.5,1002632
1002946,Roxbury,85736 Sachs Place,63033,1.3,1001038
1002947,Victoria,24037 Lotheville Point,29910,3.4,1002381
1002948,Hoard,78077 Eastlawn Terrace,45317,1.9,1002682
1002949,Kim,90 Elka Way,59523,4.9,1001534
1002950,Arkansas,9 Esch Plaza,62427,4.5,1003175
1002951,Cascade,648 Eggendart Point,55901,3.3,1001516
1002952,Elmside,7 Johnson Terrace,82936,2.1,1000371
1002953,Mandrake,94 Esch Alley,60090,4.8,1000144
1002954,Cambridge,894 Armistice Pass,92649,2.3,1001079
1002955,Elka,030 Dunning Circle,50273,2.7,1003466
1002956,Talmadge,492 Hoepker Hill,55744,2.4,1002710
1002957,Fisk,2848 Fremont Pass,50675,3.7,1002322
1002958,Delaware,89453 American Ash Plaza,62006,3.3,1004550
1002959,Vernon,78 Hauk Terrace,12956,4.6,1001277
1002960,Hudson,4 Blackbird Pass,78401,1.5,1003310
1002961,Tennessee,3427 Marquette Lane,88048,3.0,1000264
1002962,North,5762 Onsgard Point,63134,4.1,1002129
1002963,Huxley,472 Katie Pass,22473,4.5,1004289
1002964,Annamark,59948 Knutson Alley,50846,4.7,1002196
1002965,Rusk,079 Knutson Point,65443,1.0,1001380
1002966,Amoth,451 Butternut Way,69134,4.4,1002721
1002967,Luster,35 Clemons Lane,39740,2.1,1000364
1002968,Oriole,769 Stephen Lane,20910,4.9,1003213
1002969,Dayton,825 Maple Wood Parkway,41843,1.6,1003973
1002970,Coleman,19 Namekagon Avenue,53235,4.4,1004779
1002971,Prentice,7 Crescent Oaks Junction,18327,3.6,1001072
1002972,Mallory,174 Mariners Cove Avenue,72838,1.0,1004301
1002973,Maple Wood,8 Arrowood Pass,75428,2.5,1001834
1002974,Grim,126 Talmadge Trail,29941,4.4,1002574
1002975,Carioca,63 Marcy Point,10035,2.1,1004479
1002976,Mendota,547 Farragut Hill,27713,2.6,1004883
1002977,Anhalt,62 6th Drive,32829,4.4,1000319
1002978,Mandrake,1 Drewry Junction,11379,4.2,1001598
1002979,Larry,87414 Luster Circle,35121,2.7,1004198
1002980,Gale,77933 Bay Hill,49688,5.0,1000927
1002981,Burning Wood,0 Gale Street,72572,3.2,1003965
1002982,Mcguire,797 Bay Court,17304,1.3,1003195
1002983,Susan,1356 Chive Road,38341,2.5,1002351
1002984,Rockefeller,9281 Southridge Center,80016,1.7,1003171
1002985,Center,395 2nd Road,21156,1.7,1000267
1002986,Muir,7905 Sage Alley,97305,4.8,1003769
1002987,Reinke,21 Sutteridge Avenue,85942,3.4,1003072
1002988,Burrows,3 Mosinee Center,25517,3.6,1004979
1002989,Knutson,0 Pepper Wood Park,4763,2.2,1000999
1002990,Mendota,80869 Buhler Trail,81632,4.9,1004518
1002991,David,89 Continental Park,7844,4.5,1002330
1002992,Delladonna,238 Prairie Rose Alley,48177,2.9,1000376
1002993,Springview,198 Oak Crossing,92102,2.8,1002180
1002994,Anzinger,00584 Logan Park,18011,1.5,1001788
1002995,Lindbergh,84 Fordem Way,58052,3.3,1004285
1002996,Holy Cross,16444 Buena Vista Terrace,5034,4.6,1004492
1002997,Barnett,654 Portage Hill,35143,1.0,1003776
1002998,Sugar,672 Morrow Trail,38738,3.7,1002495
1002999,Waywood,93019 Victoria Place,73729,4.2,1003003
1003000,Portage,3 Buena Vista Street,12522,3.4,1004259
1003002,Express,6362 Prentice Court,78596,3.6,1004434
1003003,Sloan,540 Ruskin Center,84714,4.1,1004033
1003004,Forest Dale,105 Hoard Alley,97392,4.9,1002886
1003005,5th,7 Center Crossing,74736,4.6,1002136
1003006,Express,49 Onsgard Hill,68132,3.6,1001974
1003007,Waubesa,31134 Spohn Parkway,80481,2.8,1003881
1003008,Summit,487 Bartelt Way,50585,3.9,1001026
1003009,Quincy,0 Hauk Crossing,12550,2.5,1004138
1003010,Glacier Hill,304 Magdeline Road,17751,1.7,1000637
1003011,Almo,0 Acker Court,54736,3.2,1003009
1003012,Scott,9 Knutson Road,43010,1.5,1004690
1003013,Sundown,08 Hansons Trail,32244,1.1,1001874
1003014,Farwell,40 Monica Alley,59860,4.1,1004870
1003015,Randy,0 Dwight Hill,74728,3.0,1000208
1003016,Texas,1571 Waubesa Lane,66761,2.7,1003934
1003017,Rigney,24 Sunnyside Drive,39201,3.1,1003687
1003018,Gina,92047 Loomis Junction,35580,4.6,1002005
1003019,Petterle,70 Blue Bill Park Pass,78148,1.7,1003609
1003020,Miller,83616 Shoshone Point,12405,3.0,1000994
1003021,Chinook,22186 Michigan Park,51055,4.6,1002723
1003022,Northland,33467 Division Point,23025,1.9,1002032
1003023,Melrose,06 Mayer Terrace,59318,3.3,1004442
1003024,Lerdahl,8500 Village Green Lane,45068,4.6,1002346
1003025,Shopko,3 Melody Alley,17953,1.5,1002119
1003026,Monterey,002 Loomis Plaza,19352,2.5,1002769
1003027,Pearson,6368 Springs Lane,60960,3.7,1003440
1003028,Golf View,2750 Dexter Drive,70669,2.1,1004621
1003029,Pierstorff,51607 Westerfield Circle,56030,4.4,1002498
1003030,Main,40147 Steensland Road,12854,3.9,1003207
1003031,Heath,87285 Swallow Parkway,93609,1.1,1004692
1003032,Chinook,59 Sunfield Way,63113,4.8,1003343
1003033,Carey,05973 Carioca Hill,60072,4.1,1000266
1003034,Fieldstone,117 American Ash Point,73835,2.7,1000890
1003035,Evergreen,974 Debra Crossing,36116,2.9,1001006
1003036,Transport,18 Gulseth Circle,74427,3.3,1000235
1003037,Schmedeman,374 Pierstorff Lane,39183,4.6,1004929
1003038,Fieldstone,9825 Kensington Pass,4538,4.2,1004422
1003039,Packers,502 Towne Road,76832,4.4,1000848
1003040,Valley Edge,9199 Elmside Terrace,75750,5.0,1001336
1003041,Packers,01 International Lane,50440,4.9,1001736
1003042,Manley,2179 Mccormick Terrace,23662,2.1,1003317
1003043,Browning,9 Kipling Avenue,54154,1.6,1004469
1003044,Schiller,7 School Alley,74083,2.9,1000308
1003045,Alpine,4 Killdeer Park,84087,3.4,1003485
1003046,Trailsway,9 Jenna Drive,85616,2.5,1001708
1003047,Pankratz,981 Boyd Drive,69211,2.6,1004111
1003048,Logan,23013 International Hill,72443,4.7,1001827
1003049,Grayhawk,821 Elmside Avenue,38826,2.7,1000401
1003050,Iowa,83602 Canary Pass,59241,2.4,1001757
1003051,Schiller,66 Anniversary Place,45719,4.3,1001730
1003052,Jackson,4346 Forster Trail,949,1.1,1000171
1003053,Mesta,80527 Bunting Trail,37322,4.1,1002027
1003054,Bultman,678 Mccormick Trail,14126,2.6,1002300
1003055,Cottonwood,980 Caliangt Crossing,2726,4.0,1003082
1003056,Menomonie,757 Crescent Oaks Park,98296,2.0,1003362
1003057,Jackson,3574 Goodland Street,34947,2.6,1004434
1003058,Superior,66 Thompson Point,42788,2.3,1002721
1003059,West,6 Coleman Parkway,2861,2.5,1002254
1003060,Buena Vista,19872 Hanson Park,35901,5.0,1003574
1003061,Pennsylvania,43974 Forest Plaza,24485,2.2,1004959
1003062,Beilfuss,6 Stephen Drive,27610,3.2,1000943
1003063,Forster,76 7th Road,74447,1.0,1001311
1003064,Iowa,92 Northland Hill,71660,4.8,1000207
1003065,Nancy,7012 Kropf Point,12914,1.0,1000430
1003066,Transport,965 Garrison Circle,98294,4.7,1001795
1003067,Vermont,2685 Elgar Street,72531,3.7,1004678
1003068,Autumn Leaf,803 Hooker Place,91708,4.8,1004320
1003069,Kim,6957 Spohn Court,13865,3.4,1001166
1003070,Loftsgordon,46 Hanover Court,54861,3.5,1001807
1003071,Heath,15911 Doe Crossing Junction,84720,3.9,1000949
1003072,Boyd,856 Gulseth Parkway,94611,2.6,1001756
1003073,Straubel,26 Dovetail Place,97761,3.0,1003153
1003074,Pankratz,546 Northview Trail,26587,1.8,1004359
1003075,Trailsway,684 Atwood Park,19440,4.4,1003148
1003076,Walton,99648 Autumn Leaf Street,70812,1.6,1004528
1003077,Luster,72406 Lotheville Crossing,85747,1.1,1004290
1003078,Graceland,10 Petterle Junction,84307,1.5,1003016
1003079,High Crossing,73 Ohio Hill,53548,3.7,1001573
1003080,Superior,510 Eagle Crest Drive,37128,1.5,1004441
1003081,Luster,8066 Emmet Trail,7503,1.3,1001778
1003082,Eggendart,11504 Vahlen Terrace,56243,2.4,1004171
1003083,Bellgrove,7 Anzinger Road,76240,3.5,1002427
1003084,Blaine,94 Morningstar Drive,29065,4.6,1001565
1003085,Prairie Rose,7772 Veith Road,85042,2.7,1002459
1003086,Troy,90906 Twin Pines Pass,36034,1.4,1001015
1003087,Hanover,6 Rockefeller Crossing,14891,1.4,1000478
1003088,Birchwood,64554 Nova Drive,17522,3.2,1003959
1003089,Fallview,12 Saint Paul Pass,37221,3.0,1003696
1003090,Forest,021 Upham Circle,54639,1.0,1002826
1003091,6th,99 Fulton Crossing,60176,2.9,1003506
1003092,Fallview,553 Ryan Junction,66103,4.4,1003533
1003093,Algoma,422 Del Sol Crossing,13144,1.9,1002087
1003094,Vernon,49 Hayes Alley,1922,3.4,1003159
1003095,Bayside,633 Tony Plaza,39653,2.7,1001603
1003096,American Ash,8506 Northview Parkway,10518,3.3,1001841
1003097,Jenna,80 Pond Pass,30565,3.8,1003013
1003098,Hansons,43013 Kim Center,52590,1.7,1001037
1003099,Holy Cross,81 Kingsford Point,15765,3.9,1000966
1003100,Lakeland,00212 Pearson Park,56634,1.5,1000907
1003101,Mockingbird,3350 Caliangt Street,29351,2.6,1001455
1003102,Mitchell,4 North Plaza,57332,3.6,1003300
1003103,Schlimgen,8028 Hansons Place,85320,1.7,1004628
1003104,Forest Run,53 Norway Maple Crossing,67215,1.9,1003981
1003105,Superior,0842 Fordem Road,95497,1.3,1000434
1003106,Glendale,90418 Chive Lane,99012,2.4,1003851
1003107,Parkside,38993 Hagan Avenue,62999,3.5,1002764
1003108,Rusk,68 Twin Pines Point,73057,4.8,1003553
1003109,Darwin,2 Gina Road,95321,2.1,1001644
1003110,Fordem,673 Carberry Crossing,95693,3.6,1004789
1003111,Hooker,391 Jana Pass,32132,4.8,1000557
1003112,Florence,31979 Pepper Wood Place,66109,4.2,1003419
1003113,Fairview,68557 Red Cloud Lane,48766,4.8,1004334
1003114,Twin Pines,062 Mockingbird Road,48419,3.3,1000530
1003115,Independence,4485 School Junction,35542,4.8,1004580
1003116,Lakeland,15 Barnett Point,95831,3.4,1004580
1003117,Grover,9532 Lake View Place,12430,3.3,1001968
1003118,Ridge Oak,06797 Darwin Circle,50647,3.6,1001623
1003119,Dayton,1865 Veith Pass,34498,4.1,1004201
1003120,Grover,0 Harbort Parkway,33314,2.9,1002362
1003121,Derek,7570 Crest Line Street,12847,1.3,1000917
1003122,Summit,78 Heath Avenue,44854,3.1,1000918
1003123,Russell,02671 Mitchell Point,54846,4.7,1003729
1003124,Novick,334 Badeau Alley,87413,2.6,1002455
1003125,7th,964 Bartelt Lane,10199,1.9,1004654
1003126,Anthes,6 Kensington Court,60606,1.0,1003013
1003127,4th,26 Eagan Junction,5819,2.9,1001094
1003128,North,13 Fairfield Crossing,97638,2.7,1002355
1003129,Gina,87808 Leroy Alley,43316,1.9,1001801
1003130,David,9 Stephen Crossing,48472,1.6,1003675
1003131,2nd,9 Steensland Plaza,35765,3.7,1002476
1003132,Red Cloud,748 Corry Street,24133,2.1,1000689
1003133,Forest Dale,47 Forest Dale Drive,14062,1.5,1000758
1003134,Mallory,6958 Pine View Center,50164,4.1,1001820
1003135,Gerald,2489 Mayer Park,49061,2.1,1000932
1003136,Ludington,1920 Talmadge Lane,12780,4.9,1003699
1003137,Bartelt,152 Milwaukee Lane,14094,2.9,1001267
1003138,Mandrake,77843 Norway Maple Center,96760,2.7,1004756
1003139,Spenser,61074 Meadow Ridge Terrace,14530,4.3,1001327
1003140,Almo,84 Heath Road,1057,3.8,1003352
1003141,Dovetail,8 Clove Drive,36547,1.9,1000373
1003142,Saint Paul,51019 Valley Edge Place,61450,3.2,1001543
1003143,Waubesa,66 Springview Plaza,63074,4.2,1001509
1003144,Pankratz,784 Summerview Place,36024,3.2,1002505
1003145,Steensland,96 Summerview Place,54758,3.5,1004465
1003146,Longview,44 Bunting Terrace,32065,3.1,1000122
1003147,Green Ridge,304 Welch Point,68711,1.8,1004003
1003148,Main,6 Village Green Lane,69218,3.2,1001381
1003149,Di Loreto,2 Amoth Park,87577,1.5,1000825
1003150,Vidon,24683 Bunker Hill Center,91765,3.2,1001369
1003151,3rd,7 International Point,32820,3.6,1001459
1003152,Express,72753 Tennessee Avenue,95914,3.9,1004911
1003153,Delladonna,8018 Maywood Junction,36041,4.1,1002478
1003154,Ohio,98 Dahle Point,84635,4.4,1002273
1003155,Mayfield,37548 Wayridge Crossing,67445,4.7,1000388
1003156,Ramsey,6624 Packers Street,44132,4.8,1002288
1003157,Sugar,67 Independence Road,40056,3.8,1000583
1003158,Anhalt,06 Village Green Trail,56150,2.9,1000704
1003159,Kinsman,53756 Novick Junction,47952,4.3,1003874
1003160,Arapahoe,2 Aberg Hill,97522,1.5,1000242
1003161,Raven,405 Florence Avenue,21917,5.0,1002799
1003162,Hansons,309 Mallory Street,66854,3.6,1000394
1003163,Vermont,7731 Kennedy Crossing,95669,3.1,1001215
1003164,Artisan,6 Schlimgen Pass,7090,1.6,1001360
